f,mag,rad,real,imag
5485.485485485486,46.04185869799772,-0.4757100784205768,40.92972759208506,-21.085780791900962
5495.495495495496,53.422655650651656,-0.6427221661606747,42.763079462703956,-32.020293122246244
5505.505505505505,63.21067281472262,-0.7581935935086049,45.89596104627387,-43.46435225939557
5515.515515515515,75.22190245555944,-0.8313590688757923,50.68995172052376,-55.577544058771345
5525.525525525525,89.56139996438453,-0.8704425712059939,57.72126671720096,-68.47992210963888
5535.535535535536,106.58566219860641,-0.8802776097731814,67.88836844502467,-82.16856343023171
5545.545545545546,126.85956480040457,-0.8621081815934196,82.5650698047023,-96.3138537775988
5555.555555555556,151.05403557800804,-0.8136431456435586,103.75224671241922,-109.78521287736073
5565.5655655655655,179.6029680802381,-0.7289869795115638,133.95679695875467,-119.6361261984941
5575.575575575575,211.70134754005412,-0.5991824385115806,174.82233112528837,-119.39268440819482
5585.585585585585,243.1447716355813,-0.4159462908058917,222.41288093531068,-98.24403476941636
5595.595595595596,264.34063508300113,-0.18256209335820678,259.94776258286305,-47.99095835933919
5605.605605605606,264.71599462053035,0.0731467386250695,264.0081360840967,19.3458494085354
5615.615615615616,244.04976076098657,0.3078255506530844,232.57811694682883,73.94393311801845
5625.625625625626,212.7580964657905,0.4928283914135615,187.43950362246983,100.66002232022763
5635.6356356356355,180.58950571950186,0.6242445733475922,146.5312073266805,105.55176386683158
5645.645645645645,151.90290621318718,0.7102000432962711,115.17756324359314,99.03848666695409
5655.655655655655,127.57232808304836,0.7597167815649155,92.4939049668638,87.86112016420971
5665.665665665666,107.18295683679398,0.7788047677043819,76.28785670433477,75.28843972175892
5675.675675675676,90.06403986480593,0.7698698380646537,64.66609535002995,62.68833534996911
5685.685685685686,75.6450781298407,0.7317816070888373,56.27881258027523,50.5457525398916
5695.695695695696,63.562133614133735,0.6598229621493504,50.22049033040026,38.9621249491755
5705.705705705705,53.701460762573674,0.545862225403079,45.8975633957118,27.879393149257325
5715.715715715715,46.23740156788473,0.3806088056341125,42.928590460782345,17.17653704331162
5725.725725725726,41.62364476483432,0.16189838063360026,41.07933477852891,6.709400693256004
5735.735735735736,40.391625646052525,-0.09109675587977714,40.22414416157469,-3.6744589805446193
5745.745745745746,42.73074118089087,-0.33706232679954945,40.326294008726705,-14.13174629654861
5755.755755755756,48.30030515403502,-0.5397735501075058,41.43321339415712,-24.82354337734927
5765.7657657657655,56.55412033131593,-0.6880929115486516,43.68571347463465,-35.91555324175148
5775.775775775775,67.11715788419221,-0.7878282105168336,47.34352986160192,-47.57418483479451
5785.785785785786,79.90885050811899,-0.8484226927040042,52.833120892140684,-59.95069412713548
5795.795795795796,95.12569421658291,-0.8770195706194573,60.827691746101884,-73.13610337602111
5805.805805805806,113.2021512384794,-0.8771990028647596,72.37098196611028,-87.04692995321837
5815.815815815816,134.75803008790555,-0.8489837122812759,89.04087273703249,-101.15062854673934
5825.825825825826,160.4427586104029,-0.7888401050694974,113.0590025150902,-113.83997865780212
5835.8358358358355,190.42635433643747,-0.689668178776132,146.90578004331664,-121.16471522572529
5845.845845845846,223.0308380985145,-0.5420316656514425,191.0621240025933,-115.0565926600621
5855.855855855856,252.26352724687004,-0.34000446669094203,237.82224148459449,-84.12769243403487
5865.865865865866,267.14924132100606,-0.0944127374304312,265.9594727144365,-25.18483694305037
5875.875875875876,259.5303422814159,0.1587814771543243,256.26562790887607,41.03567371420123
5885.885885885886,233.81671564842443,0.37811564718091706,217.30035446056658,86.31808888018949
5895.895895895896,201.39567015874948,0.5440748148588271,172.315456029013,104.24777969916244
5905.9059059059055,170.17519099572303,0.6586409148574462,134.57875791987843,104.15446964568335
5915.915915915916,142.9964147008086,0.731083111499944,106.45391990278313,95.47532432318556
5925.925925925926,120.10249450609702,0.7695703856847469,86.25877330736297,83.57052838229534
5935.935935935936,100.91978295612996,0.7788665925885154,71.82563722868238,70.89344418637096
5945.945945945946,84.79068046911786,0.7601477269262531,61.45070857053271,58.42319668244372
5955.955955955956,71.20961261381721,0.7110540211697045,53.95370110023037,46.473724470897686
5965.965965965966,59.89489913209002,0.6256214087426256,48.55076800530591,35.07451878697983
5975.975975975976,50.828627542778484,0.49485348109402105,44.73113905074544,24.1386531750505
5985.985985985986,44.288810645836875,0.31055974921292184,42.17015194635401,13.534291013725428
5995.995995995996,40.793429264947505,0.07639716962580645,40.67444116853924,3.1134718276091506
6006.006006006006,40.804830936523786,-0.17931745056292375,40.15055240934697,-7.2778684367450905
6016.016016016016,44.32122700607318,-0.41322506092536493,40.590732206967786,-17.797854427601617
6026.026026026026,50.87849592543281,-0.5971708548153705,42.07294269426168,-28.60924397252846
6036.036036036036,59.95954938336884,-0.7276213845619582,44.77530431128068,-39.878812495971545
6046.046046046046,71.288245720228,-0.8127981124273348,49.008466087622594,-51.77049574425526
6056.056056056056,84.88429170196233,-0.8616846965099273,55.27323910152139,-64.42213918343505
6066.066066066066,101.03091175635764,-0.8802226617787393,64.35462110145261,-77.88278290616864
6076.076076076076,120.23494317028042,-0.8707491875652152,77.46181188749449,-91.95710553441195
6086.086086086086,143.1544883017025,-0.832065904384434,96.3930496930881,-105.83755237054625
6096.0960960960965,170.36112252011281,-0.7593860334499967,123.5559116029542,-117.28959363164262
6106.106106106106,201.60223519209717,-0.6445224147638516,161.1581655215071,-121.1259960544894
6116.116116116116,234.01195522849576,-0.47821688703072013,207.7597725580651,-107.69156000580811
6126.126126126126,259.6466002044384,-0.25857794438142473,251.01454089428452,-66.39320189112019
6136.136136136136,267.12297139183056,-0.005288783161305847,267.11923552186005,-1.4127488870202254
6146.146146146146,252.1108013578086,0.24011728099037324,244.8777652002783,59.95611955250109
6156.156156156156,222.82575608524152,0.441808391598687,201.43000891349973,95.27470327462042
6166.1661661661665,190.22497178638227,0.5891104180573544,158.15975248418042,105.69310566575626
6176.176176176176,160.26636881087393,0.6880066242723017,123.80790780127207,101.7689094846495
6186.186186186186,134.60927249282832,0.7479295244339034,98.68187135669399,91.55077556519882
